ID,B,Br_1,Br_1,C_1,C_2,C_3,C_4,Cl_1,Cl_2,Cl_3,F_1,F_2,H_1,H_2,I_1,I_2,I_3,N_1,N_2,N_3,N_4,O_1,O_2,O_3,P_1,P_2,P_3,S_1,S_2,S_3,S_4,Si_1,Si_2
gmof_Zn2O8N2-AZO_A-irmof10_A_No102,0,0,0,161.387,899.159,691.661,184.443,0,0,0,0,0,1847.23,527.78,0,0,0,151.365,151.365,0,0,0,38.79,0,0,0,0,0,0,0,0,0,0
gmof_ZnN4-SiF6-ADC_No13,0,0,0,0,504.753,1009.507,0,0,0,0,164.95,0,61.808,15.452,0,0,0,0,0,0,0,0,511.74,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m1_o8_o12_pcu_sym_40,0,0,0,36.599,1134.574,329.392,219.595,0,0,0,0,0,3079.759,66.951,0,0,0,0,114.48,0,0,15.559,186.711,0,0,0,0,0,0,0,0,0,0
gmof_AlO6-irmof20_A_No8,0,0,0,0,35.2,0,17.6,0,0,0,0,0,152.325,152.325,0,0,0,0,0,0,0,0,604.51,0,0,0,0,0,463.79,0,0,0,0
boydwoo_str_m5_Al_o3_o20_sra_sym_44,0,0,0,0,1614.099,782.594,391.297,0,0,0,0,0,378.583,63.097,0,0,0,0,0,0,0,20.956,83.825,5.239,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o26_o27_pcu_sym_165,0,0,0,0,1445.642,481.881,160.627,0,0,0,0,0,3584.38,0,0,0,0,0,312.76,0,0,0,32.64,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o3_o16_pcu_sym_92,0,0,0,0,1049.251,655.782,131.156,0,0,0,0,471.45,1504.89,0,0,0,0,0,0.48,0,0,0,793.16,396.58,0,0,0,0,0,0,0,0,0
boydwoo_str_m1_o19_o24_pcu_sym_96,0,0,0,0,411.982,686.636,411.982,0,0,0,0,1006.41,0,454.84,0,0,0,217.53,0,0,0,47.605,571.265,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o23_o28_pcu_sym_7,0,0,0,0,868.632,323.212,161.606,0,0,0,0,0,2571.85,0,0,0,0,0,593.05,0,0,0,689.53,0,0,0,0,0,0,0,0,0,0
gmof_ZnN4-SiF6-ADC_No4,0,0,0,0,402.54,805.08,0,0,690.37,0,147.09,0,10.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NATKAX_FSR,0,0,0,0,898.128,598.752,0,0,0,0,81.14,0,364.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o3_o17_pcu_sym_219,0,0,0,0,115.931,130.89,14.959,0,1816.76,0,0,0,715.36,0,0,0,0,0,0,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m1_o19_o23_pcu_sym_104,0,0,0,0,1090.249,484.555,363.416,0,0,0,0,0,1818.04,0,0,0,0,0,0,0,0,70.028,840.332,0,0,0,0,0,0,0,0,0,0
core_GISNED_freeONLY,0,0,0,0,1594.444,332.176,265.741,0,0,0,0,0,2262.32,0,0,0,0,0,0,0,0,9.883,118.598,59.299,0,0,0,0,0,0,0,0,0
FUNBOG_FSR,0,0,260.38,0,730.412,313.034,104.345,0,0,0,0,0,1841.32,0,0,0,0,0,111.02,0,0,0,19.86,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o6_o21_pcu_sym_159,0,0,0,0,1679.011,839.506,419.753,0,0,0,0,0,1690.28,422.57,0,0,0,0,1.59,0,0,0,1216.58,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o21_o21_pcu_sym_47,0,0,0,0,1566.672,522.224,522.224,0,0,1303.17,0,0,964.31,0,0,0,0,0,22.51,0,0,0,552.96,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o26_o27_pcu_sym_105,0,0,0,0,361.305,166.756,83.378,0,0,0,0,0,347.201,192.889,0,0,0,0,108.71,0,0,0,2555.13,0,0,0,0,0,0,0,27.6,0,0
boydwoo_str_m1_o19_o25_pcu_sym_144,0,0,0,0,766.216,656.756,328.378,0,0,0,0,0,711.25,0,0,0,0,0,0,0,0,130.777,1569.322,784.661,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o6_o17_pcu_sym_14,0,0,0,0,245.9,245.9,49.18,0,0,0,0,0,100.63,0,0,0,1074.04,0,0.55,0,0,0,226.926,170.194,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o3_o12_pcu_sym_136,0,0,1143.78,0,135.78,150.867,30.173,0,0,0,0,0,335.32,670.64,0,0,0,386.258,77.252,0,0,0,22.04,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o6_o21_pcu_sym_214,0,0,1651.27,0,587.726,587.726,195.909,0,0,0,0,0,347.93,0,0,0,0,0,4.14,0,0,0,275.96,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o8_o23_pcu_sym_193,0,0,0,0,943.425,332.974,110.991,0,0,0,0,0,2369.86,0,0,0,0,0,83.16,0,41.58,0,478.943,359.207,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o3_o26_pcu_sym_272,0,0,0,0,273.298,251.434,43.728,0,0,0,0,1029.59,458.72,0,0,0,0,0,1.898,0,9.492,0,566.657,1416.643,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o8_o20_pcu_sym_156,0,0,0,0,1353.075,1014.806,338.269,0,702.11,0,0,0,1407.69,0,0,0,0,0,277.59,0,0,0,129.23,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o6_o18_pcu_sym_245,0,0,1455.24,0,732.07,585.656,146.414,0,0,0,0,0,340.39,0,0,0,0,0,0.7,0,0,0,114.43,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o23_o27_pcu_sym_161,0,0,0,18.753,375.067,393.82,112.52,0,0,0,0,1311.81,2104.16,0,0,0,0,0,307.79,0,0,0,174.24,87.12,0,0,0,0,0,0,0,0,0
gmof_AlO6-irmof20_A_No15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583.16,583.16,0,0,0,0,43.68,0,0,0,0
gmof_ZnN4-SiF6-DPAC_No22,0,0,0,0,757.853,378.927,0,0,0,0,103.95,0,18.74,18.74,0,0,0,0,0,0,0,0,0,847.07,0,0,0,0,0,0,0,0,0
XEGQOS_FSR,0,0,0,0,404.53,231.16,115.58,0,0,0,0,0,125.137,35.753,0,0,0,0,0,0,0,0,104.23,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o23_o27_pcu_sym_230,0,0,0,0,880.167,330.062,110.021,0,0,0,0,0,2665.78,0,0,0,0,0,320.1,0,106.7,0,499.153,249.577,0,0,0,0,0,0,0,0,0
gmof_ZnN4-SiF6-DPAC_No4,0,0,0,220.804,441.609,883.217,0,0,0,0,15.33,0,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o6_o21_pcu_sym_148,0,0,0,0,1822.331,662.666,331.333,0,0,0,0,0,2630.16,0,0,0,0,0,5.64,0,0,0,463.78,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m1_o13_o18_pcu_sym_8,0,0,0,0,921.145,720.896,240.299,0,0,0,0,0,1093.079,172.591,0,0,0,0,0,0,0,59.434,891.513,178.303,0,0,0,0,0,0,0,0,0
boydwoo_str_m5_Al_o6_o27_sra_sym_107,0,0,801.82,0,443.486,221.743,110.871,0,0,0,0,0,230.784,57.696,0,0,0,0,211.07,0,0,1.848,7.392,0,0,0,0,0,0,0,0,0,0
gmof_ZnN4-SiF6-DPAC_No2,0,0,689.72,0,301.727,603.453,0,0,0,0,52.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gmof_ZnN4-SiF6-DPAC_No1,0,0,0,0,1077.005,1077.005,0,0,0,0,176.14,0,431.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gmof_ZnN4-SiF6-DPAC_No8,0,0,0,0,398.59,797.18,0,0,768.67,0,75.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gmof_ZnN4-SiF6-DPAC_No20,0,0,0,0,774.095,774.095,0,0,0,0,122.45,0,60.66,20.22,0,0,0,0,0,0,0,0,598.74,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o26_o29_pcu_sym_112,0,0,0,0,444.013,421.813,133.204,0,0,0,0,935.49,1981.53,0,0,0,0,0,0.09,0,0,0,203.046,135.364,0,0,0,0,0,0,0,0,0
gmof_ZnN4-SiF6-DPAC_No13,0,0,0,0,768.2,384.1,0,0,0,0,378.639,504.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m1_o8_o21_pcu_sym_17,0,0,0,0,459.594,275.757,91.919,0,0,0,0,0,1682.78,0,0,0,0,0,18.764,0,28.146,46.251,555.008,832.512,0,0,0,0,0,0,0,0,0
boydwoo_str_m1_o21_o21_pcu_sym_30,0,0,0,0,1553.909,572.493,490.708,0,0,0,0,0,1874.16,0,0,0,0,0,0,0,0,69.077,828.923,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m5_Al_o6_o20_sra_sym_134,0,0,0,0,1434.386,631.13,459.004,0,337.51,0,0,0,346.729,138.691,0,0,0,0,0,0,0,11.59,46.36,0,0,0,0,0,0,0,0,0,0
gmof_AlO6-mofHTB_No16,0,0,0,0,4.147,5.529,2.764,0,0,0,0,0,285.463,570.927,0,0,0,136.865,159.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o2_o7_pcu_sym_154,0,0,0,206.471,1135.59,722.648,206.471,0,0,0,0,0,2467.59,0,0,0,0,0,0,0,0,0,122.82,0,0,0,0,0,0,0,0,0,0
tobacco_SR_cut_v1-8c_Hf_1_Ch_v2-3c_pyrrole_Ch_1TrU_Ch_2x2x2,0,0,0,0,477.262,238.631,159.087,0,0,0,0,0,63.767,127.533,0,0,0,0,0,12.69,0,74.115,123.525,0,0,0,0,0,0,0,0,0,0
gmof_ZnN4-SiF6-DPAC_No11,0,0,0,0,780.51,780.51,0,0,0,0,420.372,280.248,40.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o6_o18_pcu_sym_223,0,0,0,194.344,874.546,874.546,194.344,0,0,0,0,0,874.31,0,0,0,0,0,12.185,0,12.185,0,882.753,441.377,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o7_o22_pcu_sym_12,0,0,0,0,1272.499,489.423,195.769,0,0,0,0,0,2398.18,0,0,0,0,0,1.69,0,0,0,20.296,5.074,0,0,0,0,0,0,0,0,0
tobacco_SR_scu_v1-8c_Hf_1_Ch_v2-4c_B_Ch_1TrU_Ch_2x2x2,0,0,0,0,434.283,173.713,173.713,0,0,0,0,0,96.948,387.792,0,0,0,0,0,0,0,132.3,220.5,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o17_o27_pcu_sym_180,0,0,0,0,704.121,844.945,140.824,0,0,0,0,0,898.95,0,0,0,0,0,200.286,0,133.524,0,773.82,773.82,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o7_o16_pcu_sym_118,0,0,0,0,1183.197,507.085,169.028,0,0,0,0,0,1501.656,136.514,0,0,0,0,1.06,0,0,0,796.77,0,0,0,0,0,0,0,7.5,0,0
tobacco_SR_scu_v1-8c_Zr_1_Ch_v2-4c_B_Ch_1TrU_Ch_2x2x2,0,0,0,0,584.122,233.649,233.649,0,0,0,0,0,128.102,512.408,0,0,0,0,0,0,0,236.208,267.702,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o7_o14_pcu_sym_34,0,0,0,0,962.571,561.5,160.429,0,0,0,0,0,1615.01,0,0,0,0,0,0.185,0,0.185,0,402.189,301.641,0,0,0,0,0,0,0,0,0
boydwoo_str_m1_o8_o18_pcu_sym_32,0,0,0,32.926,1053.643,691.453,197.558,0,0,0,0,0,3155.38,0,0,0,0,0,91.24,0,0,15.958,191.495,95.747,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o7_o25_pcu_sym_172,0,0,0,0,1889.333,696.07,198.877,0,0,0,0,0,2560.49,0,0,0,0,0,1.72,0,0,0,176,44,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o23_o28_pcu_sym_68,0,0,0,0,775.256,387.628,232.577,0,0,0,0,0,2184.313,704.617,0,0,0,169.456,135.564,0,0,0,850.466,141.744,0,0,0,0,0,0,0,0,0
gmof_AlO6-mofHTB_No12,0,0,0,0,42.529,31.897,21.264,0,0,0,0,587.18,860.24,0,0,0,0,0,55.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUVYEK_FSR,0,0,0,0,1966.875,327.812,327.812,0,0,0,0,0,1970.27,0,0,0,0,0,0,0,0,10.075,120.905,0,0,0,0,0,0,0,0,0,0
gmof_Zn2O8N2-ADC_A-irmof20_A_No316,0,0,0,0,168.943,281.572,56.314,0,1748.5,403.5,0,0,169.6,84.8,0,0,0,0,1.14,0,0,0,125.89,0,0,0,0,0,106.73,0,0,0,0
boydwoo_str_m3_o23_o28_pcu_sym_267,0,0,0,0,539.726,269.863,134.931,0,0,0,0,0,1888.496,184.244,0,548.38,274.19,0,20.54,0,0,0,530.63,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o7_o24_pcu_sym_89,0,0,0,0,1207.168,502.987,201.195,0,633.86,0,0,0,2059.7,0,0,0,0,0,2.74,0,0,0,26.32,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m5_Al_o3_o18_sra_sym_32,0,0,0,0,766.604,294.848,117.939,0,0,0,0,0,719.351,399.639,0,0,0,80.24,0,0,0,0.978,3.912,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m5_Al_o2_o6_sra_sym_9,0,0,0,0,1001.103,500.551,250.276,0,0,0,0,0,369.15,73.83,0,0,0,0,363.25,0,0,4.51,18.04,0,0,0,0,0,0,0,0,0,0
gmof_AlO6-mofHTB_No13,0,0,0,0,0.577,0.769,0.384,0,0,0,0,778.94,582.4,0,0,0,0,0,47.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o3_o12_pcu_sym_69,0,0,1020.62,0,289.331,200.306,44.512,0,0,0,0,0,1016.45,0,0,0,0,0,2.13,0,0,0,33.288,8.322,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o18_o27_pcu_sym_242,0,0,0,0,447.865,378.963,68.902,0,0,0,0,0,355.92,88.98,0,0,0,0,135.913,0,181.217,0,799.363,1065.817,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o2_o3_pcu_sym_73,0,0,0,0,890.505,728.595,161.91,0,0,0,0,0,1218.986,487.594,0,0,0,0,0,0,0,0,1401.13,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m5_Al_o3_o25_sra_sym_135,0,0,0,0,1084.087,271.022,180.681,0,0,0,0,0,1163.44,436.29,0,0,0,94.08,0,0,0,4.55,18.2,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o7_o25_pcu_sym_67,0,0,0,0,1444.684,555.648,333.389,0,0,0,0,0,2245.86,998.16,0,0,0,228.62,114.31,0,0,0,125.11,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m1_o13_o26_pcu_sym_237,0,0,0,0,1452.846,400.785,300.589,0,0,0,0,0,2216.83,164.21,0,0,0,136.28,0,0,0,20.818,249.822,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m5_Al_o6_o25_sra_sym_116,0,0,0,0,1422.39,418.35,334.68,0,0,0,0,0,879.191,239.779,0,0,0,0,49.05,0,0,9.7,38.8,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o6_o28_pcu_sym_140,0,0,0,0,1776.644,592.215,473.772,0,0,0,0,0,2259.52,0,0,0,0,0,1.8,0,0,0,1135.34,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o3_o8_pcu_sym_251,0,0,0,0,608.68,320.358,64.072,0,0,0,0,0,1972.796,151.754,0,0,0,0,12.79,0,0,0,1296.958,259.392,0,0,0,0,0,0,12.03,0,0
boydwoo_str_m3_o8_o20_pcu_sym_44,0,0,0,0,1312.045,1312.045,374.87,0,0,0,0,0,1269.529,181.361,0,0,0,0,243.13,0,0,0,767.23,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o25_o28_pcu_sym_173,0,0,0,0,880.119,410.722,234.698,0,1521.47,0,0,0,2106.59,0,0,0,0,0,0.76,0,0,0,833.89,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m5_Al_o3_o6_sra_sym_85,0,0,0,0,782.92,587.19,195.73,0,0,0,0,825.63,190.752,47.688,0,0,0,0,0,0,0,2.798,11.192,0,0,0,0,0,0,0,0,0,0
core_APARAM_freeONLY,0,0,0,11.92,83.44,71.52,11.92,0,0,0,0,714.39,116.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o7_o26_pcu_sym_68,0,0,0,0,1747.029,524.109,174.703,0,0,0,0,0,2591.84,0,0,0,0,0,0.89,0,0,0,36.37,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m1_o21_o26_pcu_sym_218,0,0,1441.55,0,667.45,431.879,235.571,0,0,0,0,0,978.276,150.504,0,0,0,0,53.31,0,0,30.962,371.538,0,0,0,0,0,0,0,0,0,0
tobacco_SR_cut_v1-8c_Hf_1_Ch_v2-3c_pyrrole_Ch_1DoU_Ch_2x2x2,0,0,0,0,415.102,207.551,138.367,0,0,0,0,0,134.801,77.029,0,0,0,0,15.6,0,0,76.106,126.844,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o3_o16_pcu_sym_120,0,0,0,0,812.475,487.485,108.33,0,0,0,0,971.46,1211.582,220.288,0,0,0,0,1.89,0,0,0,810.98,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o2_o3_pcu_sym_117,0,0,0,0,939.68,671.2,134.24,0,0,0,0,0,2428.78,0,0,0,0,0,0,0,0,0,95.073,47.537,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o2_o7_pcu_sym_13,0,0,0,0,680.216,982.535,151.159,0,0,0,0,0,920.61,0,0,0,0,0,1847.99,0,0,0,65.92,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m5_Al_o2_o7_sra_sym_97,0,0,0,0,615.084,273.371,136.685,0,610.61,0,0,0,469.397,78.233,0,0,0,0,0,0,0,1.042,4.168,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m1_o16_o26_pcu_sym_24,0,0,0,0,1458.595,517.566,282.309,0,0,0,0,0,1785.17,0,0,0,0,0,0,0,5.67,27.114,325.368,54.228,0,0,0,0,0,0,0,0,0
boydwoo_str_m1_o25_o25_pcu_sym_58,0,0,0,0,926.195,463.098,213.737,0,0,0,0,542.76,1910.33,0,0,0,0,0,1178.75,0,0,64.024,768.286,0,0,0,0,0,0,0,0,0,0
gmof_Zn4O13-BDC_A-DPAC_A_No1012,0,0,1713.88,0,69.392,166.542,41.636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.46,197.514,131.676,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o23_o29_pcu_sym_47,0,0,0,0,916.638,495.48,198.192,0,385.67,0,0,0,2728.135,190.335,0,0,0,0,50.94,0,0,0,695.85,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m5_Al_o23_o27_sra_sym_138,0,0,0,0,356.832,280.368,127.44,0,0,0,0,0,558.068,686.852,0,0,0,416.812,238.178,0,0,2.83,11.32,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m1_o16_o26_pcu_sym_200,0,0,0,0,1408.188,610.215,281.638,0,0,0,0,0,1023.305,85.275,0,0,0,0,0,0,0,46.739,654.343,46.739,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o26_o27_pcu_sym_57,0,0,0,0,710.084,417.697,83.539,0,0,0,0,0,2203.256,550.814,0,0,0,0,418.79,0,0,0,58.91,0,0,0,0,0,0,0,0,0,0
gmof_Al2O6-AZO_B-irmof10_B_No65,0,0,0,89.022,801.198,267.066,178.044,0,0,0,0,0,591.3,131.4,0,0,0,0,96.78,0,0,36.655,183.275,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m1_o21_o26_pcu_sym_66,0,0,0,0,1347.091,606.191,404.127,0,0,0,0,0,1392.82,107.14,0,0,0,0,0,0,0,97.789,1271.262,293.368,0,0,0,0,0,0,0,0,0
boydwoo_str_m5_Al_o3_o27_sra_sym_15,0,0,0,0,366.794,235.796,52.399,0,103.45,0,0,0,880.888,40.972,0,0,0,0,99.7,0,0,0.036,0.143,0.071,0,0,0,0,0,0,0,0,0
boydwoo_str_m1_o13_o13_pcu_sym_275,0,0,0,0,776.113,449.329,245.088,0,0,0,0,0,613.419,981.471,0,0,0,775.24,0,0,0,19.909,238.911,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o3_o20_pcu_sym_77,0,0,0,0,909.936,588.782,107.051,0,0,0,0,0,3197.99,0,0,0,0,0,1.72,0,0,0,118.047,59.023,0,0,0,0,0,0,0,0,0
core_FORKUU_freeONLY,0,0,0,0,771.595,514.397,257.198,0,0,0,101.51,0,1035.9,0,0,0,0,0,0,0,0,0,1165.42,0,0,0,0,0,0,0,0,0,0
MOF-5_cooh_2_2713_1,0,0,0,0,1261.431,504.572,252.286,0,0,0,0,0,3178.16,0,0,0,0,0,0,0,0,17.837,214.043,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m1_o8_o10_pcu_sym_232,0,0,0,0,196.97,121.934,56.277,0,0,0,0,0,537.95,0,0,519.556,311.734,0,37.38,0,0,6.964,83.571,55.714,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o2_o29_pcu_sym_146,0,0,0,0,823.761,447.185,329.504,0,0,0,0,0,1355.803,312.877,0,0,0,0,4.59,0,0,0,1741.69,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o6_o20_pcu_sym_1,0,0,0,0,2173.103,1086.551,543.276,0,0,0,0,0,1833.76,0,0,0,0,0,1.12,0,0,0,736.68,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o3_o9_pcu_sym_198,0,0,0,0,262.553,138.999,30.889,0,0,0,0,0,562.93,0,0,561.426,374.284,0,0.23,0,0,0,9.51,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m1_o13_o26_pcu_sym_110,0,0,0,0,1422.031,355.508,266.631,0,0,0,0,0,2584.74,0,0,0,0,0,0,0,0,17.729,212.751,0,0,0,0,0,0,0,0,0,0
gmof_AlO6-irmof20_A_No3,0,0,1043.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.96,0,0,0,0
PAJRUQ_FSR,0,0,0,0,786.167,393.083,0,0,0,0,0,0,564.1,0,0,0,0,0,20.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gmof_AlO6-irmof20_A_No2,0,0,639.15,0,0.125,0.025,0.05,0,0,0,0,0,252.74,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,556.99,0,0,0,0
boydwoo_str_m3_o2_o29_pcu_sym_9,0,0,0,0,244.175,355.164,88.791,0,1029.421,411.769,0,0,241.196,301.494,0,0,0,0,0,0,0,0,873.789,327.671,0,0,0,0,0,0,0,0,0
boydwoo_str_m1_o8_o8_pcu_sym_242,0,0,0,0,873.474,748.692,187.173,0,0,0,0,0,1963.44,0,0,0,0,0,1579.05,0,0,4.549,54.591,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o6_o10_pcu_sym_201,0,0,0,0,1202.9,801.933,400.967,0,0,0,0,604.74,621.35,0,0,0,0,0,5.38,0,0,0,579.33,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m5_Al_o27_o28_sra_sym_129,0,0,0,0,452.638,202.907,124.866,0,237.64,0,0,0,777.431,51.829,0,0,0,0,166.98,0,0,55.605,333.63,55.605,0,0,0,0,0,0,0,0,0
MOF-5_cooh_2_1239_1,0,0,0,0,1488.832,297.766,198.511,0,0,0,0,0,3324.029,237.431,0,0,0,0,46.22,0,0,18.042,216.508,0,0,0,0,0,0,0,0,0,0
ECAHUN_FSR,0,0,0,78.651,235.952,235.952,39.325,0,0,0,0,0,642.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m1_o13_o26_pcu_sym_225,0,0,0,55.881,1508.799,447.051,335.289,0,0,0,0,0,2275.62,0,0,0,0,0,0,0,0,23.651,283.817,23.651,0,0,0,0,0,0,0,0,0
HOHMIB_FSR,0,0,0,0,1421.718,295.073,214.599,0,0,0,0,0,1208.68,0,0,0,0,0,0,0,0,0,531.552,132.888,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o27_o29_pcu_sym_113,0,0,0,0,235.562,323.898,58.89,0,1536.66,341.48,0,0,1508.73,0,0,0,0,0,346.45,0,0,0,105.087,52.543,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o7_o22_pcu_sym_128,0,0,0,0,409.351,409.351,96.318,0,0,0,0,0,594.472,817.398,0,0,0,425.257,141.752,0,0,0,595.44,0,0,0,0,0,0,0,8.62,0,0
tobacco_SR_ceg_v1-3c_triazine_Ch_v2-6c_Zr_1_Ch_v3-4c_B_Ch_1TrU_Ch_2x2x2,0,0,0,0,1056.672,301.906,603.812,0,0,0,0,0,175.333,642.887,0,0,0,0,851.08,0,0,316,216.21,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m5_Al_o3_o23_sra_sym_68,0,0,0,0,1075.042,313.554,179.174,0,0,0,0,0,1153.22,100.28,0,0,0,0,259.99,0,0,2.722,10.888,0,0,0,0,0,0,0,0,0,0
JOYKOZ_FSR,0,0,0,0,229.498,57.375,28.687,0,0,0,0,0,635.031,48.849,0,0,0,0,79.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o25_o26_pcu_sym_171,0,0,0,104.589,1359.658,522.945,209.178,0,0,0,0,0,3761.55,0,0,0,0,0,2.15,0,0,0,309.88,0,0,0,0,0,0,0,0,0,0
gmof_AlO6-mofHTB_No22,0,0,0,0,21.137,28.182,14.091,0,0,0,0,0,195.33,195.33,0,0,0,0,113.66,0,0,0,764.78,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o8_o25_pcu_sym_188,0,0,0,0,1387.824,756.995,252.332,0,0,0,0,0,2144.345,214.435,0,0,0,0,217.98,0,0,0,574.936,143.734,0,0,0,0,0,0,0,0,0
boydwoo_str_m5_Al_o27_o28_sra_sym_109,0,0,0,0,81.894,99.135,34.482,0,557.996,214.614,0,0,122.168,22.212,0,0,0,0,136.1,0,0,59.182,266.319,266.319,0,0,0,0,0,0,0,0,0
boydwoo_str_m1_o8_o10_pcu_sym_87,0,0,0,0,493.397,175.076,175.076,0,0,0,0,0,1387.224,154.136,0,0,0,0,5.9,0,0,28.192,620.218,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o7_o29_pcu_sym_218,0,0,0,0,510.683,208.916,255.341,0,0,0,0,0,1065.889,573.94,0,0,0,0,0.75,0,0,0,2013.45,0,0,0,0,0,0,0,0,0,0
boydwoo_str_m3_o6_o7_pcu_sym_132,0,0,0,0,688.783,476.85,105.967,0,0,0,0,0,1048.061,449.169,0,0,0,0,0.8,0,0,0,1578.38,0,0,0,0,0,0,0,0,0,0
tobacco_SR_ceg_v1-3c_triazine_Ch_v2-6c_Hf_1_Ch_v3-4c_B_Ch_1TrU_Ch_2x2x2,0,0,0,0,857.462,244.989,489.978,0,0,0,0,0,142.811,523.639,0,0,0,0,687.17,0,0,197.208,223.502,0,0,0,0,0,0,0,0,0,0
